,Title,Score,Comment
3227,F20,8,평점이 낮네요. 하지만 저는 좀 다르게 감상했던 거 같습니다. 겉보기에는 조현병에 대한 편견과 사람들의 그 병으로 부터 가지고 있는 인식이 매우 부정적으로만 그려져 있다고 볼 수 있습니다. 하지만 가족에게서 그 병을 직접 겪어 본 사람은 그 환자에 따라 차이가 크겠지만 그 당사자만 알것 같습니다. 그렇기에 이해 하기 어려운 병이지만 조현병 환자 또한 그냥 사람이라는 걸 저는 느꼈습니다. 오히려 아무런 정신병도 없었던 애란역이 더 무섭게 느껴졌으니깐요. 특정 정신병이 없어도 솔직히 싸이코는 참 많다고 생각합니다.
3228,블랙 위도우,8,"늦춰진 상영일, 늘어진 긴장감"
3229,노회찬6411,10,상영관이 더욱 많아지면 좋겠네요. 몰랐던 사실들도 알 수 있어서 좋았어요.
3230,베놈 2: 렛 데어 비 카니지,2,푹 잤습니다.. 역대급 폭망영화
3231,내안의 그놈,10,식상한 주제..끝이 뻔히 보이는 스토리..그러나 잔잔한감동.웃음.가족.학폭사이다...잠깐 유치할수있는 웃음 ...그안에 눈물...90점 영화..가족보단 연인끼리봐도 재미진영화
3232,베놈 2: 렛 데어 비 카니지,10,별점 6.5 주고싶은데.. 평점이 너무 낮아 그냥 10으로 줌. 후반분 액션씬은 볼만했으나 초반부에 쓸때없는 대화가 많고 개연성없이 억지스러운 부분들이 있음
3233,베놈 2: 렛 데어 비 카니지,2,마블영화중에 갠적으론 최악입니다 ㅠ
3234,기적,10,영화가미쳤다~~~~ 뭔놈의 이런 영화가 사람의 가슴을 훔치게 해버린대
3235,아수라,10,올리자 제발 다른 모든사람이 볼수있게
3236,노회찬6411,2,이런건 제발만들지마라!
3237,러브 액츄얼리,10,세번은 본 것 같아요 OST도 소장하게 만들었네요 영국 특유의 위트 있는 개그와 뭉근하게 감동적인 히드로 포옹씬들 그리고 각각의 커플의 사랑 조합이 넘 좋네요 두고 두고 가끔씩 꺼내볼 추운 겨울 애장 영화예요
3238,007 노 타임 투 다이,7,"다니엘 크레이그의 마지막 제임스 본드, 그를 볼 수 없어 너무나 아쉽다. 변화가 많을 다음 007 기대된다"
3239,아수라,10,최고의 영화입니다...
3240,아수라,10,최고의 영화입니다...
3241,인질,2,이거 청소년들 따라할듯....
3242,퍼펙트 케어,6,여친만 좋은일 시켰네 ㅋ
3243,기적,10,모처럼 여자친구와 평범한 영화 보고싶어서 봤다. 처음에 깔깔 웃다가 나중에가서 어..? 에...?? 그러다가 여친은 울었다... 나도 살짝 울컥했었으나 여운이 남았던 영화. 추천합니다
3244,베놈 2: 렛 데어 비 카니지,4,액션과 연출은 좋았지만 스토리가 전혀 없었다. 그리고 왜 19금으로 만들지 않았는지 이해가 안되는 영화. 15금도 아니고 13금 수준이었음... 역대 최초의 쿠키 영상에 중요한 스토리가 더 많았던 쿠키형 영화
3245,콘트라밴드,6,마크 월버그만 빛났던 영화
3246,고양이를 부탁해,10,보길잘했다 재밌다ㅋㅋ이요원은 고모같고 배두나는 이모같다 지영이는 나같다..ㅠ
3247,사바하,10,이해하면 굉장히 재미있는 영화!인간의 본질에 대해 생각하면 깨달음이 있고 나 자신도 생각해볼 수 있는 영화!
3248,300,8,오랜만에 재탕해서 다봤지만 너무 지나친 스파르타에 대한 미화 서양우월주의 사상을 내세운점 그리고 적국 페르시아를 악랄하고 흉측한 괴물을 묘사시키고 깎아내린점 덩달아 영화지만 비현실적인게 짙은게 아쉽다 영화는 잘봤지만 저러한점이 흠
3249,인질,1,너무 뻔하고 진부한 내용
3250,빅매치,4,출연진이 아까움...장르는 그냥 코믹영화로 보는게 맞음..모든 사건들이 인과관계는 아니더라도 설득력있게 스토리가 진행 되어야 하는데 빙빙 돌려 진횅이 억지로 짜집기 되는느낌..차라리 돈을 벌기위한 챔피언의 또다른 물질적욕망을 그려서 어둡고 무거운느낌나는영화로 만드는게 훨씬 재밌을듯..
3251,타다: 대한민국 스타트업의 초상,2,별로다. 스토리 라인이 부실하다
3252,고양이를 부탁해,10,20대에 못보고 40대에 보았네요 그때 나도 그랬지.. 지영이만큼은 아니어도 힘들었는데 지금 태희엄마같이 변한건 아닐까 생각해봐요.
3253,신이 말하는 대로,10,오징어 보기전에 선수과정으로 보는중카이지도 보고 오징어 볼 예정
3254,극장판 바이올렛 에버가든,10,
3255,노회찬6411,9,"정치인 미화도 없고 잔잔하게 노회찬의원의 이루고 싶은 세상을 볼 수있고 그와 가족이 얼마나 희생하면서 살았는지 알 수있었다.노동자를 위해 권력을 얻고자 했던 노회찬 의원의 정신을 받을 정의당 정치인이 없다는 것이 안타깝다.노회찬의 노동자 정신을 버린 자칭 극렬 페미니스트당이 되어버린 정의당의 심상정, 이정미 의원이 자주 나오는 것이 조금 불쾌했다."
3256,밤은 짧아 걸어 아가씨야,8,이시국에는 안어울리는 영화지만 발랄한 상상력은 돋보이는 편
3257,인비저블 게스트,7,명탐정 코난 20년째 봐서 그런지 너무 초반에 반전 눈치챔…
3258,베토벤,10,20년만에 다시본 영화 넷플 굿
3259,베놈 2: 렛 데어 비 카니지,2,진지한 영화와 코미디가 뒤섞여 뭔영화를 만들고 싶었는지 알 수가 없다. 캐릭터성은 밥말아드셨다. 우디 해럴슨 가지고 사랑꾼+사이코패스가 아닌 개그캐 를 만들어 놓았으니 원. 중간중간 코미디는 아무도 안웃고 뺐으면 영화 짧아지고 좋았을 듯
3260,그린 나이트,10,너무 재밌다.. 2편 없겠지? 그 이후 이야기가 궁금한데..
3261,베놈 2: 렛 데어 비 카니지,2,샹치는 솔직히 반중만 아니면 잘 만든 영화인데 짜게 받은 평점이 너무 아까움 베놈은 샹치랑 비교할것도 못됨 진짜 너무 실망..시끄럽기만 했음 액션도 별로..ㅠ
3262,베놈 2: 렛 데어 비 카니지,6,킬링 타임으로 나쁘지 않았다.
3263,아수라,10,찢었다....
3264,베놈 2: 렛 데어 비 카니지,1,졸작일 줄 예상했고. 졸작이 맞았다
3265,노회찬6411,10,노회찬 의원님에대한 이야기를 담담하게 잘 다루었네요. 보는내내 의원님이 너무 그리워졌습니다
3266,기적,10,진짜 눈물 너무 나서 다음날까지 퉁퉁 부었습니다. 거의 벨만 울리면 눈물 콧물 날 정도였습니다.
3267,베놈 2: 렛 데어 비 카니지,8,적당히 베놈스럽고 볼만하네요
3268,당신은 아직 아무것도 보지 못했다,1,아무것도 알지못했지만.. 그렇다고 알고싶지도 않다...  배우들간의 이야기 구성이 단조롭고 지루해서 몰입을 할수가 없었다.
3269,기적,10,진짜 좋았습니다 정말..
3270,인질,4,영화 자체가 황정민의 셀프디스머리 곱슬거리고 얼굴 뻘건놈 ㅋㅋ
3271,베놈 2: 렛 데어 비 카니지,1,1은 재밋게봤는데 이번껀 OST랑 쿠키빼고는 정말아닌거같아용
3272,그린 북,10,영화 쇼생크 탈출 이후로 간만에 정말 재미있게 본 영화이다. 인종차별이라는 무거운 주제와 그에 대한 편견을 잘 다룬 영화이고 우리가 가지고 있는 편견을 깨게 만드는 영화이다. 간만에 10점 주게 되는 영화이다.
3273,터미네이터: 다크 페이트,10,말이 필요없는 최고의 영화. 후속작이 기대된다.
3274,습도 다소 높음,10,젊은그대 너무웃겨서 진짜로도 보고싶다. 3남매 나올때마다 엄청 웃었네. 지혜님은 액션전문인듯.
3275,그래비티,10,나 이제본거 고백한다. 이제라도 본거 다행이다. 돌비 사운드나 3D로 다시 보고싶다.
3276,아미 오브 더 데드,1,발암 캐릭터에 의한 스트레스 + 시간 아까움
3277,베놈 2: 렛 데어 비 카니지,10,재밌게 볼 수 있는 안티히어로 영화!! 연출이나 ost도 좋았움 갠적으로 추천
3278,베놈 2: 렛 데어 비 카니지,10,"베놈1 재밌게 보신 분이라면, 강추합니다!!베놈과 톰 하디의 티키타카 꿀잼입니다!! ㅎㅎ"
3279,오만과 편견,8,우리와 문화가 같지 않고 먼 과거가 배경이기 때문에 공감이 어렵고 스토리가 좀 이상해 보일 수 있다.그러나 배우들의 연기와 감독의 연출은 굉장히 뛰어나다고 생각한다.부드러운 영화를 좋아하는 사람이라면 이 영화를 추천한다.
3280,테넷,1,제대로 된 자막으로 봐도 이해가 될까 말까한 영화인데 박지훈이 번역해서 도저히 이해가 안되고 재미도 없었다 웃정웃 아웃
3281,베놈 2: 렛 데어 비 카니지,1,기대보다 재미가 너무 없음
3282,베놈 2: 렛 데어 비 카니지,6,쿠키가 역대급!!
3283,보이스,5,1시간 49분 짜리 공익광고스토리가 급발진 합니다. 마무리 싸다가 끊은 느낌 월드워제트 보다 급 마무리 하는 영화 좋은 연기력 배우들 덕분에 그래도 평점이 하나가 아닌 영화 스토리 인물 영향없이 급 전개 치는 영화 마무리 보고 영화관 사람들이 다 미아핑 띄우는 영화 하지만 연기력은 좋았다 연출도 몰입감이 있었지만 스토리가 스토리가 마무리 어떡하지 하다가 집에 있는 강아지가 짖는 소리에 영감 얻고 마무리 한 듯한 영화임 심파는 아니여서 좋았음
3284,공동경비구역 JSA,10,
3285,베놈 2: 렛 데어 비 카니지,3,이 영화에서 건진 건 쿠키 영상 뿐... 그런데 쿠키 영상을 본 내 반응은 '우와~!'보다는 '어쩌라고?'
3286,베놈 2: 렛 데어 비 카니지,6,베놈이라는 캐릭터가 매력적이긴한데 정신이 없다
3287,좋은 사람,8,재밌...지... 김태훈님 연기 잘 봤어요^^
3288,베놈 2: 렛 데어 비 카니지,4,차 빼고 포 빼니 남은 게 별로 없는 앙상한 빌런 후속편
3289,고양이를 부탁해,10,20년이 지난 지금 봐도 영화관을 나선 뒤 몰려오는 생각들은 변함이 없다
3290,베놈 2: 렛 데어 비 카니지,1,쿠키가 가장 재밌네요 ^^ 노 웨이홈 화이팅!
3291,싱크홀,8,ㅋㅋㅋㅋ 차승원 없었으면 이영화 절대 안봤음
3292,승리호,10,"진작에 이렇게 만들 수 있으면 만들어보지...스타워즈 에피소드 7,8,9보다 재밋눜ㅋㅋ이정도면 해외영화들이랑 붙어도 이기겠다."
3293,베놈 2: 렛 데어 비 카니지,6,대학살이 아니라 난장판
3294,조제,10,남주혁 연기~ ㄷㄷㄷ   넘 멋짐요^^
3295,베놈 2: 렛 데어 비 카니지,7,초중반은 좀 지루했는데 후반에는 재밌었어요
3296,보통사람,8,윗분이 권력을 가지고 흔들고 절대 고쳐서는 안될  헌법을 자신의 이득을위해고치고하니 그권력의 주먹에 보통사람이 피를 흘리네요
3297,아수라,10,출연 배우들 카리스마 쩔어요
3298,수상한 고객들,10,심심해서 넷플릭스 이것저것 살펴보던중 별 생각없이 봤는데 숨은 명작이었네요
3299,고양이를 부탁해,9,20년이 지난 뒤에도 오늘처럼 울 수 있을까?
3300,베놈 2: 렛 데어 비 카니지,6,그냥 보통.... 이런 마블 스타일의 영화 ? 를 좋아하는 나에게도 보통정도..
3301,베놈 2: 렛 데어 비 카니지,6,"1을 재밌게봐서,,, 흑,,,  2는 별로"
3302,보이스,1,iptv로 언제나옴.. 더이상 볼사람도 없는것같은데.. 질질끌지말고 좀 내놓지 에휴..
3303,그을린 사랑,9,정말 이 감독과 배우들에게 할 수 있는 찬사라는 찬사를 다 보내주고 싶은 영화
3304,베놈 2: 렛 데어 비 카니지,4,쿠키영상을 위한 본편 97분짜리 영화심각한 수준의 소니 유니버스 ㅡㅡ
3305,십개월의 미래,9,29살에 사춘기를 맞이한 주인공과 노답 예비신랑의 환상적인 콜라보
3306,베놈 2: 렛 데어 비 카니지,10,베놈1보다 솔직히 훨 재밌던거 같음 그냥 베놈 자체가 너무 재밌음 호불호 앵간 많이 갈리는듯
3307,노회찬6411,10,정치인 노회찬보다는 인간 노회찬을 볼 수 있어서 좋았어요!누구보다도 사회의 약자와 소수인분들에게 공감하고 이들의 목소리를 대변하려고 노력했던휴머니스트이자 예술을 사랑한 낭만주의자인 노회찬을 알 수 있어요.이렇게 좋은 사람은 왜이리 세상을 빨리 떠나는지 안타깝고 그립습니다.
3308,타짜,10,아직도 장면하나하나가 머릿속에 맴돈다  봐도봐도 재밌다 이 영화는...
3309,프랙처드,6,신나게 벌여놓고 뭉퉁그려 하나의 원인으로 마무리. 몰입도는 엄청나다. 용두사미의 표본.
3310,라스트 레터,6,마츠 다카코는 볼때 마다 느끼는데 연기 잘하네
3311,베놈 2: 렛 데어 비 카니지,4,이렇게 생각없이 만드는데 대체 어떻게 유니버스를 구축하겠다는거지??
3312,사랑은 다 괜찮아,7,아무생각없이 마음 편하게 볼만
3313,나인 야드 2,6,브루스 윌리스 믿고 봤다.  기대보다는 다소 미흡
3314,노회찬6411,7,궁금했던 그의 정치 인생을 알 수 있었다
3315,베놈 2: 렛 데어 비 카니지,4,전작보단 다채로운 연출이나 액션이 눈에 띄었고 스토리도 이번에는 좀 풀어내고자 했던 것 같으나 그러기엔 러닝 타임이 너무 짧았고 개연성이나 스토리는 단지 마지막 전투씬을 그려내기 위한 빌드업에 그쳤음. 전체적으로 전작보단 나으나 개연성이나 당위성을 주는 스토리라인이 더 필요할 것 같음.
3316,베놈 2: 렛 데어 비 카니지,4,너무큰 기대를 했나봐요 마블영화는 마블에서 만들었음좋겠음
3317,베놈 2: 렛 데어 비 카니지,4,"개연성, 스토리, 시나리오 자체가  엉망이니 연기를 아무리 잘하고 재료가 좋은들 영화가 잘 빠질리가 있나. 참신함도 없고 매력없는 악역 캐릭터, 인물간 조합도 그닥이고 여러모로 실망적임. 1편보고 기대했다가 후속편 안나오는 것만 못하게됨"
3318,아수라,10,감독님 몸 조심하십쇼...
3319,007 노 타임 투 다이,1,처음 10분 007 (광고에 다나옴)그다음 조금 람보 + 국적불명집에서 이미본 스펙터 보는게 더 재미밌음
3320,노회찬6411,10,"정말 대단한 위인, 역사에 남을 인물이라고 다시 한번 느꼈다. 여분의 마스크 챙겨가시길..."
3321,크루엘라,10,10월 첫날에 봤는데 아직도 후유증 남아있음.별생각 없이 봤는데 너무 재밌어서 자꾸 생각나는 영화
3322,베놈 2: 렛 데어 비 카니지,2,"베놈1의 연출이 훠~~~얼씬좋았다 2는 재미없음  보고나면 마블, 스파이더맨 계속볼꺼니까 보긴봐야겠구나란 느낌"
3323,히든 피겨스,10,
3324,돌멩이,6,솔직한 말로 스토리나 연기가 그닥인 건 사실 아니가? 왜 이리들 후하게 평점을
3325,바이센테니얼 맨,10,전 30대 남자고 왠만해선 영화보고 안우는데 이 영화보고 정말 보고 가슴이 뜨거워지는걸 느끼면서 계속 눈물을 흘렸습니다. 정말 생각이 많아 지는 영화입니다. 이제와서라도 이영화를 접하게 된게 정말 다행입니다. 참고로 태어나서 단 한번도 영화평점에 10점을 준적이 없는사람입니다. 10점이 만점에 20점주고싶네요. 단언컨데 인생 최고의 명작영화입니다. 꼭 보세요
3326,베놈 2: 렛 데어 비 카니지,8,쿠키영상에 기대야 할만큼 스토리는 부진하지만 베놈은 원래 이런 맛으로 먹어야 합니다.
3327,베놈 2: 렛 데어 비 카니지,2,몇년간 본 영화중 제일 별로
